ELMO2,4.755982628479678E-6
RPS11,0.9999999921528251
CREB3L1,7.92869162714747E-6
PNMA1,1.3887878788294701E-9
MMP2,9.395501014748942E-14
TMEM216,2.2734869303647978E-6
C10orf90,0.0029030534678112243
ZHX3,2.089546553958938E-5
ERCC5,2.261087938257598E-8
GPR98,0.9999999999808317
RXFP3,0.0017559388713119432
APBB2,1.9419337094739422E-4
KLHL13,2.802381663313722E-4
KRTAP10-8,0.008093442247064537
PDCL3,2.5448729572957428E-9
AEN,1.9249687067087592E-5
DECR1,3.0366939266492347E-16
GGT3P,6.184571897362524E-4
SALL1,3.0052219005569954E-4
CADM4,2.2104299267745078E-7
RPS18,0.9999674813494754
SLC10A7,1.5277745659838862E-4
CFHR5,1.9616066664445401E-4
OR2K2,5.389872864963217E-4
BRIX1,9.491383495788508E-6
LMAN1,1.3643505656419772E-12
SUMO1,5.144773591274144E-12
GP1BA,3.5279621771459055E-4
UQCR11,2.488780236054164E-13
DDB1,8.969047531130383E-9
MYO9B,1.9352502909745193E-4
MMP7,1.075716653437073E-4
CRNKL1,3.513152215124902E-6
XAB2,8.006050016197965E-8
RTN1,1.5164394384087083E-6
KLHL14,0.001029049114568454
ADAM21P1,2.667333561674235E-4
TBX10,0.0015871212892767505
UTY,0.007614863196193079
CENPQ,3.4129695819950145E-4
ZBTB12,6.198316236644449E-5
DTNBP1,2.7664606160476245E-7
KBTBD8,0.004858999232036672
ZEB1,1.2491965728596205E-9
ZG16,7.883176706214992E-4
FAT4,0.3395553704211948
MIER1,5.249288273529941E-6
ADAM5P,0.0022671897059437203
CHD9,0.6821681406435848
STK16,2.340689902612311E-4
ARID3C,0.007191795246372576
TOB2,1.4122730776144055E-8
BANK1,1.392049444672686E-4
OR2V2,3.6367949677732837E-4
SFTA2,3.9346750903422866E-4
GRM2,0.002158882144610905
PROSC,2.601347473784252E-9
PIR,9.669635715663358E-8
IPO9,0.0029997878343451844
EVC,5.689564048049501E-5
CXCL13,1.8060885696969667E-5
KIAA1199,5.9131889191192255E-6
SORL1,0.001439040967107734
CHD1,0.0014858592170741214
NAT10,2.1060282569561323E-6
SYN3,0.032919950204837505
SLC22A2,0.004134597116820968
SERPINF1,1.9984956104973434E-20
WDR34,5.039779227537646E-6
OR7A17,0.01717385813715348
C9orf11,3.527341894522478E-4
EPT1,0.007993792971801748
LHB,0.0019762227560711893
STK25,9.155255541350594E-12
TAOK3,0.0028033699496451078
OR10X1,2.986748850561448E-4
C3orf39,6.747272164650607E-6
CDC25B,3.4477384655172004E-4
BMP3,0.005748518871655337
TMEM180,0.0027562502732266085
MIR564,9.093288939985745E-4
CRYGC,0.003582277246612196
POU3F1,0.013763097268371336
HIGD1B,7.781293369851888E-5
USP6NL,0.002209956328981635
ABCD4,9.153804621659684E-6
TEK,5.042020068215408E-5
SLC25A46,1.3555723061848198E-7
LARP7,1.6419027531115812E-7
CD160,0.0031348575731204955
MT1JP,2.547876817252117E-4
PHF20,3.418205265072041E-5
CPNE4,0.002368585079289616
GTPBP1,3.256128510772527E-5
RAB33B,3.277836949987352E-5
ALDOC,1.0
ZNF212,7.202653619086046E-4
NUDT1,1.307228859825437E-7
RFPL2,9.612319829011676E-4
ZNF83,4.0549031991470173E-7
TCP11L1,4.079049006173515E-5
CWF19L1,1.2398716269367505E-5
ARPP19,2.184132047616823E-14
SPEF1,0.0033561230601601585
YSK4,1.1723850963416654E-4
ELN,5.2877106870713495E-6
SAMD8,6.5837278496784385E-6
MPI,2.1571744304959925E-7
MEPCE,5.658583323668064E-8
LNP1,0.0013704788797432859
ABCC3,0.011040760586761511
RRAGA,4.425157210774871E-16
KCNK17,0.002592171652055377
HLA-DMB,2.940600955914681E-9
ANGEL1,3.4481863432628675E-4
CPN1,0.0029522335659792837
OR9G4,0.019552312569587088
EDNRB,3.7650467988219676E-9
FAM167A,6.747811038429085E-5
SCD,2.6706125527466734E-17
C14orf80,7.202685179322217E-5
