ELMO2,0.0026352773063252244
CREB3L1,0.0012499152647301509
RPS11,2.5451551609497376E-6
PNMA1,3.4605534248605233E-4
MMP2,6.650731283086481E-4
TMEM216,0.002418802363305449
C10orf90,0.0017447084041197231
ZHX3,0.002338221292413566
ERCC5,0.026284038598692876
GPR98,0.015615181834133962
RXFP3,0.005479498455212
APBB2,0.011484408928286184
KLHL13,0.0055620205652594425
KRTAP10-8,0.001981262151443429
PDCL3,0.0036609992074546757
AEN,0.00933411543773473
DECR1,0.0668193431306962
SALL1,0.0026036400222891674
GGT3P,0.007214886640186449
CADM4,5.705916966428163E-4
RPS18,5.6685331767655087E-5
CFHR5,5.006503995606167E-4
SLC10A7,0.0026106225249040082
OR2K2,0.013588628728549018
BRIX1,0.0029076362978431173
LMAN1,0.06650672272067241
SUMO1,0.00446314440550664
GP1BA,0.0015839582264239953
UQCR11,0.020064643348726242
DDB1,4.75671120542552E-4
MYO9B,0.004787824923355911
MMP7,0.003874268192391723
CRNKL1,0.02611282370130822
XAB2,0.0054036898934318916
RTN1,1.4763093078334922E-5
KLHL14,0.003616958916554452
ADAM21P1,8.156127331116863E-4
TBX10,0.0013163464220425454
CENPQ,0.022316466463972583
UTY,7.787532599611268E-4
ZBTB12,0.0042183996433009545
DTNBP1,0.00973958671156918
KBTBD8,4.6515327293811796E-4
ZEB1,9.574163383264525E-4
ZG16,0.007660359210459583
FAT4,0.003946022652866397
MIER1,0.011853191923539563
CHD9,0.011555812179435675
ADAM5P,0.0029478861188738568
STK16,0.0019542529687730406
ARID3C,0.0010511111898802244
TOB2,0.004976951176029064
BANK1,0.005568919551982258
OR2V2,2.842471978890146E-4
SFTA2,3.6619832161655905E-4
GRM2,0.003837282525333439
PROSC,0.020018042650949523
PIR,0.010832986588049239
IPO9,0.009582819437578877
EVC,0.005533734565248384
CXCL13,0.0018594830035661423
KIAA1199,8.181428826737844E-4
SORL1,6.79856069971639E-4
NAT10,0.0032498669401383453
CHD1,0.01221676029304981
SYN3,0.003079362540553652
SLC22A2,0.00559480191902185
SERPINF1,0.0036153976615853154
WDR34,0.006235084410101604
OR7A17,0.002807161716184339
C9orf11,0.00164734830000906
EPT1,0.0032561475190562863
LHB,0.007633416135914873
OR10X1,2.575690895814725E-4
STK25,0.004903709532844562
TAOK3,0.0015336507989990964
C3orf39,0.0032560845362570477
CDC25B,9.784724207713084E-6
BMP3,0.0031005096912772533
TMEM180,0.0034151717625528475
CRYGC,0.013940865036360542
MIR564,3.448699753321091E-4
POU3F1,0.0018528599648463047
HIGD1B,0.01309482050171008
USP6NL,0.003380617272383915
ABCD4,0.005812159027953328
SLC25A46,0.015894431637067694
LARP7,8.280195112557115E-4
TEK,0.00912574127851445
CD160,0.018447126526232725
MT1JP,0.003262728064014138
PHF20,0.002184865325465561
CPNE4,0.001365950827293781
GTPBP1,0.018049077140445735
RAB33B,0.004569519558410207
ALDOC,0.7512776802699624
NUDT1,0.017823343573437605
ZNF212,0.009553958181255744
RFPL2,9.941912563312025E-4
ZNF83,0.005449577998727423
CWF19L1,0.011497898153645762
ARPP19,0.008811393235674658
SPEF1,0.00579186426117541
YSK4,0.0016288061194008785
ELN,0.0031037321488987593
SAMD8,0.002615777281528335
MPI,0.0058457311800623815
MEPCE,0.007034823787288027
LNP1,0.004824588786554723
ABCC3,0.03895645444352865
RRAGA,0.01762945740954425
HLA-DMB,0.007200299552442777
KCNK17,0.004814594465358222
ANGEL1,0.014817946289729494
CPN1,0.07799700899981524
OR9G4,0.012829448754003154
EDNRB,0.019847883543525718
SCD,6.338704901080775E-5
C14orf80,0.0020305890534650143
FAM167A,0.0015194442998765327
MIR106B,0.002109920356714137
RCVRN,0.9999991985016452
NLRP7,0.06033498809685048
SHANK1,9.368108061607491E-4
CD226,0.006427895012787264
UBXN10,0.002477708869673982
STAT3,0.020227356403804332
SYNJ2,0.003915963194179134
WDR36,0.024621856654774774
TPCN2,0.008015956541538352
KRTAP10-6,0.0019715206796171343
MBD4,0.002970862674955304
ROBO1,0.0031090794591439853
ATN1,0.0018251688761792006
SLAMF8,0.008828100600688574
ST3GAL6,0.007735229558081209
GPR141,9.97254446841145E-4
KRT36,0.007864941464151343
TPH1,0.0016628800402376698
DDX52,0.010324925024718849
ZSCAN29,0.008873365337026557
TRPT1,0.020050291638047047
HARBI1,0.005734358276190098
ZNF296,0.007544485785101077
NOP16,0.002314178636070263
DPEP3,0.0020993498137118803
DENND4A,0.019407908000140518
TSPAN16,0.0017906926995883991
CAP1,4.013886804670393E-4
EIF5A2,0.003598032709363194
NT5DC3,0.002312137280927432
SEPT9,0.0014698084313550122
SEZ6L2,0.0035402353523867522
EGFLAM,0.03496222715063375
VPS11,0.0051440082608069084
NDUFB5,0.00709421876135016
CIDEA,6.876705723632061E-4
TMEM214,0.032828941702566776
IER5L,0.008314954692357513
